league_division,match_date,home_team,away_team,full_time_home_team_goals,full_time_away_team_goals,full_time_result,half_time_home_team_goals,half_time_away_team_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,season
e0,2020-12-07,bournemouth,leicester,4,1,h,0,1,a,s attwell,10,13,4,5,11,12,2,6,2,1,0,1,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-13,man united,southampton,2,2,d,2,1,h,c kavanagh,8,9,4,5,14,15,4,6,1,3,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-14,chelsea,norwich,1,0,h,1,0,h,j moss,22,2,6,0,10,9,8,1,2,2,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-15,burnley,wolves,1,1,d,0,0,d,m dean,9,14,1,5,10,8,3,8,0,0,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-15,man city,bournemouth,2,1,h,2,0,h,l mason,8,15,4,3,10,10,3,5,1,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-15,newcastle,tottenham,1,3,a,0,1,a,d coote,22,8,6,5,6,13,5,4,2,3,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-15,arsenal,liverpool,2,1,h,2,1,h,p tierney,3,24,2,8,14,10,2,13,3,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-16,everton,aston villa,1,1,d,0,0,d,a taylor,9,15,1,1,15,13,5,5,2,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-16,leicester,sheffield united,2,0,h,1,0,h,m oliver,15,5,7,1,12,10,9,5,1,2,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-16,crystal palace,man united,0,2,a,0,1,a,g scott,13,17,5,5,10,15,2,7,1,2,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-16,southampton,brighton,1,1,d,0,1,a,a marriner,21,10,6,2,6,10,8,2,1,0,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-17,west ham,watford,3,1,h,3,0,h,m atkinson,10,14,4,3,11,11,9,3,0,2,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-18,norwich,burnley,0,2,a,0,1,a,k friend,6,23,2,8,9,16,6,8,0,0,2,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-19,bournemouth,southampton,0,2,a,0,1,a,c pawson,11,16,3,8,12,11,12,6,2,2,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-19,tottenham,leicester,3,0,h,3,0,h,a taylor,7,24,3,6,15,10,4,13,2,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-20,brighton,newcastle,0,0,d,0,0,d,s hooper,11,12,3,1,13,12,9,7,4,2,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-20,sheffield united,everton,0,1,a,0,0,d,s attwell,8,5,0,2,11,19,7,1,1,3,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-20,wolves,crystal palace,2,0,h,1,0,h,p bankes,11,7,5,3,11,15,5,2,2,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-21,watford,man city,0,4,a,0,2,a,m oliver,2,26,0,10,14,11,0,8,2,0,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-21,aston villa,arsenal,1,0,h,1,0,h,c kavanagh,8,7,3,0,13,19,8,9,2,4,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-22,man united,west ham,1,1,d,0,1,a,p tierney,11,12,4,3,10,9,2,3,3,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-22,liverpool,chelsea,5,3,h,3,1,h,a marriner,10,10,7,5,8,11,6,0,1,0,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,arsenal,watford,3,2,h,3,1,h,m dean,13,19,5,6,9,12,4,8,3,3,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,burnley,brighton,1,2,a,1,1,d,j moss,13,14,2,4,11,11,6,7,3,0,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,chelsea,wolves,2,0,h,2,0,h,s attwell,11,5,3,1,10,16,3,3,2,3,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,crystal palace,tottenham,1,1,d,0,1,a,a marriner,13,7,2,2,11,13,7,2,3,2,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,everton,bournemouth,1,3,a,1,2,a,c kavanagh,13,13,5,7,11,9,2,5,1,0,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,leicester,man united,0,2,a,0,0,d,m atkinson,14,7,3,3,12,11,3,3,1,4,1,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,man city,norwich,5,0,h,2,0,h,c pawson,31,5,10,4,7,4,9,0,1,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,newcastle,liverpool,1,3,a,1,1,d,a taylor,3,14,2,6,11,5,2,4,1,0,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,southampton,sheffield united,3,1,h,0,1,a,p bankes,13,5,4,3,9,16,9,1,0,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e0,2020-07-26,west ham,aston villa,1,1,d,0,0,d,m oliver,10,13,1,4,16,13,0,7,2,1,0,0,../../data/external/national leagues\season 2019-2020\e0_english premier league_2019-2020.csv
e1,2019-02-08,luton,middlesbrough,3,3,d,2,2,d,o langford,12,17,4,8,14,20,8,11,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,barnsley,fulham,1,0,h,1,0,h,a davies,17,15,4,4,16,14,7,5,3,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,blackburn,charlton,1,2,a,0,1,a,a woolmer,14,9,2,5,15,13,12,2,0,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,brentford,birmingham,0,1,a,0,1,a,g ward,15,1,3,1,10,12,6,2,1,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,millwall,preston,1,0,h,1,0,h,s martin,8,5,3,0,11,18,8,7,2,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,reading,sheffield weds,1,3,a,0,1,a,j linington,13,13,4,5,12,15,7,3,0,3,0,1,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,stoke,qpr,1,2,a,0,1,a,d bond,13,5,1,3,18,14,7,0,1,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,swansea,hull,2,1,h,0,1,a,j brooks,19,12,8,4,9,10,10,4,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,wigan,cardiff,3,2,h,0,1,a,d webb,12,13,4,4,9,15,6,6,2,4,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-03-08,nott'm forest,west brom,1,2,a,1,2,a,d england,15,12,4,3,8,6,9,5,0,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-04-08,bristol city,leeds,1,3,a,0,1,a,t robinson,13,18,3,4,8,12,4,6,3,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-05-08,huddersfield,derby,1,2,a,1,2,a,g eltringham,14,11,2,3,18,14,8,0,0,0,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,leeds,nott'm forest,1,1,d,0,0,d,r jones,14,6,4,1,12,12,10,3,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,birmingham,bristol city,1,1,d,0,0,d,o langford,12,8,3,5,6,11,5,8,2,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,cardiff,luton,2,1,h,0,0,d,d bond,16,8,4,2,13,11,3,3,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,charlton,stoke,3,1,h,1,1,d,s hooper,5,12,3,3,10,11,1,4,0,0,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,derby,swansea,0,0,d,0,0,d,j gillett,17,13,3,3,8,14,8,3,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,fulham,blackburn,2,0,h,1,0,h,k stroud,12,9,2,0,9,15,5,5,0,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,hull,reading,2,1,h,2,0,h,m donohue,14,13,5,4,23,12,5,7,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,middlesbrough,brentford,0,1,a,0,0,d,s martin,14,9,5,2,10,17,7,3,0,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,preston,wigan,3,0,h,2,0,h,j simpson,16,11,5,6,13,18,8,7,1,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,qpr,huddersfield,1,1,d,0,0,d,d whitestone,17,6,5,4,14,20,7,0,2,5,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,sheffield weds,barnsley,2,0,h,1,0,h,t harrington,16,11,7,3,10,22,6,4,1,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-10-08,west brom,millwall,1,1,d,0,0,d,d webb,10,9,4,2,17,15,8,1,1,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-16,huddersfield,fulham,1,2,a,0,0,d,j linington,6,17,1,8,13,14,5,5,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,barnsley,charlton,2,2,d,1,1,d,m donohue,13,12,3,5,15,21,4,2,4,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,blackburn,middlesbrough,1,0,h,1,0,h,j gillett,14,9,3,2,16,11,9,2,5,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,brentford,hull,1,1,d,0,0,d,d england,15,20,4,4,18,11,5,4,1,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,bristol city,qpr,2,0,h,1,0,h,r jones,9,15,3,2,11,11,3,6,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,luton,west brom,1,2,a,1,0,h,a woolmer,8,24,4,3,10,6,4,8,2,0,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,millwall,sheffield weds,1,0,h,1,0,h,g ward,3,21,2,9,6,16,6,4,1,1,1,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,nott'm forest,birmingham,3,0,h,2,0,h,t harrington,14,9,5,2,8,10,3,6,0,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,stoke,derby,2,2,d,1,1,d,t robinson,19,8,5,6,13,17,10,5,3,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,swansea,preston,3,2,h,1,1,d,d whitestone,13,17,4,5,12,10,4,9,0,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-17,wigan,leeds,0,2,a,0,1,a,a madley,6,20,2,6,17,19,6,6,3,2,1,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-18,reading,cardiff,3,0,h,2,0,h,a davies,14,14,6,7,6,13,4,2,1,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-20,birmingham,barnsley,2,0,h,0,0,d,g eltringham,14,6,6,1,13,11,4,7,1,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-20,derby,bristol city,1,2,a,0,2,a,s martin,18,8,4,3,12,8,9,0,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-20,hull,blackburn,0,1,a,0,0,d,j simpson,12,13,1,5,19,5,1,8,4,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-20,middlesbrough,wigan,1,0,h,1,0,h,k stroud,13,11,3,1,17,11,3,5,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-20,sheffield weds,luton,1,0,h,0,0,d,d webb,9,10,3,2,21,3,3,8,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-21,cardiff,huddersfield,2,1,h,1,0,h,j gillett,24,8,6,3,15,12,8,2,1,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-21,charlton,nott'm forest,1,1,d,1,0,h,o langford,8,14,3,3,9,19,7,1,3,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-21,fulham,millwall,4,0,h,2,0,h,d bond,11,7,7,1,11,11,8,1,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-21,leeds,brentford,1,0,h,0,0,d,a davies,11,5,4,1,8,13,8,4,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-21,preston,stoke,3,1,h,2,0,h,j brooks,8,8,5,2,16,6,0,4,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-21,qpr,swansea,1,3,a,0,1,a,p tierney,22,10,3,5,10,13,7,2,2,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-21,west brom,reading,1,1,d,0,0,d,p bankes,20,10,4,5,9,11,11,5,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,derby,west brom,1,1,d,1,0,h,g ward,11,13,4,4,12,18,6,6,1,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,barnsley,luton,1,3,a,0,3,a,s martin,17,16,5,7,17,12,8,8,3,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,blackburn,cardiff,0,0,d,0,0,d,d coote,9,13,2,3,9,14,9,4,1,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,charlton,brentford,1,0,h,1,0,h,t robinson,3,22,1,4,12,10,2,14,1,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,fulham,nott'm forest,1,2,a,0,1,a,p bankes,20,11,6,3,8,11,13,1,2,4,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,huddersfield,reading,0,2,a,0,0,d,t harrington,10,11,2,4,8,18,8,3,1,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,hull,bristol city,1,3,a,1,1,d,d whitestone,16,10,6,4,11,13,9,6,0,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,middlesbrough,millwall,1,1,d,0,0,d,j brooks,11,12,2,4,13,10,6,7,0,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,preston,sheffield weds,2,1,h,1,0,h,r jones,8,11,4,3,10,16,9,7,0,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,qpr,wigan,3,1,h,0,1,a,m donohue,20,9,5,3,13,16,3,5,2,4,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-24,stoke,leeds,0,3,a,0,1,a,d england,7,21,2,10,9,11,4,4,0,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-25,swansea,birmingham,3,0,h,0,0,d,a woolmer,12,4,6,0,8,13,5,1,1,5,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-30,cardiff,fulham,1,1,d,1,1,d,t robinson,9,11,2,4,16,8,4,3,1,3,0,1,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,bristol city,middlesbrough,2,2,d,1,0,h,l mason,18,22,5,6,13,11,6,10,1,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,birmingham,stoke,2,1,h,0,0,d,j linington,12,7,4,3,24,12,1,3,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,brentford,derby,3,0,h,3,0,h,d webb,22,5,8,0,12,13,6,3,0,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,leeds,swansea,0,1,a,0,0,d,d bond,21,7,3,2,15,10,6,5,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,luton,huddersfield,2,1,h,0,0,d,a davies,13,13,4,3,18,14,6,9,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,millwall,hull,1,1,d,1,1,d,o langford,13,7,5,3,10,14,11,5,2,4,0,1,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,nott'm forest,preston,1,1,d,0,1,a,g eltringham,10,12,2,5,11,7,5,0,4,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,reading,charlton,0,2,a,0,0,d,j gillett,19,14,3,5,14,14,8,4,1,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,sheffield weds,qpr,1,2,a,1,0,h,j brooks,7,11,2,5,22,13,1,6,4,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,west brom,blackburn,3,2,h,3,2,h,t harrington,21,7,8,4,15,16,7,3,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-08-31,wigan,barnsley,0,0,d,0,0,d,a woolmer,12,13,4,3,12,18,6,7,1,4,0,1,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-13,derby,cardiff,1,1,d,1,1,d,d england,13,13,5,4,13,10,6,4,2,2,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,fulham,west brom,1,1,d,0,0,d,d webb,17,9,6,3,13,10,13,3,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,blackburn,millwall,2,0,h,1,0,h,d whitestone,14,14,8,3,10,6,2,6,0,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,charlton,birmingham,0,1,a,0,0,d,m donohue,12,11,3,6,7,18,2,4,1,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,hull,wigan,2,2,d,2,1,h,g ward,16,10,3,3,15,16,7,5,2,6,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,middlesbrough,reading,1,0,h,0,0,d,r jones,10,18,2,7,12,17,5,10,0,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,preston,brentford,2,0,h,1,0,h,d coote,4,8,2,2,12,16,5,11,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,qpr,luton,3,2,h,3,1,h,j simpson,18,14,3,3,15,15,4,5,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,stoke,bristol city,1,2,a,1,0,h,g eltringham,12,12,4,3,13,12,6,7,2,3,1,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-14,swansea,nott'm forest,0,1,a,0,0,d,j linington,9,14,1,2,7,17,5,4,2,1,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
e1,2019-09-15,huddersfield,sheffield weds,0,2,a,0,1,a,s hooper,9,13,6,4,8,14,3,3,2,3,0,0,../../data/external/national leagues\season 2019-2020\e1_efl championship_2019-2020.csv
